,id,document_id,worker,sentence,subject_entity,object_entity,label
798,1441,temp2.csv_11,['user:koohack'],"2010년 12월 3일에 김성민이 마약(필로폰) 투약 혐의로 구속되자, 다음 날 남자의 자격 제작진은 그를 하차시키기로 결정하였다.","{'word': '김성민', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '투약', 'start_idx': 27, 'end_idx': 28, 'type': 'POH'}",per:event
799,1442,temp2.csv_11,['user:koohack'],"2010년 12월 3일에 김성민이 마약(필로폰) 투약 혐의로 구속되자, 다음 날 남자의 자격 제작진은 그를 하차시키기로 결정하였다.","{'word': '김성민', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '남자의 자격', 'start_idx': 45, 'end_idx': 50, 'type': 'PRO'}",per:participate_in
800,1716,temp2.csv_61,['user:koohack'],"2009년 10월부터 박재정과 이지애 前 아나운서가 하차하고 김신영이 투입되면서 동시에 시즌3가 시작되었다. 그러나 경쟁 프로그램 강심장에 밀려 결국 폐지가 확정되어, 2010년 1월 26일 265회에 하이라이트 방송분을 끝으로 종영되었고, 후속 프로그램으로 배우 김승우가 진행하는 토크쇼 승승장구가 방송되었다.","{'word': '김승우', 'start_idx': 148, 'end_idx': 150, 'type': 'PER'}","{'word': '배우', 'start_idx': 145, 'end_idx': 146, 'type': 'POH'}",per:title
801,2175,temp2.csv_137,['user:koohack'],"하지만, 《일요일이 좋다》1부 편입 후 출연 자녀들을 둘러싼 금수저 논란에서 자유롭지 못했던 데다 KBS 2TV 《슈퍼맨이 돌아왔다》와 같은 외주제작사(코엔미디어)에서 만든 프로그램이었던 탓인지 성인판 《슈퍼맨이 돌아왔다》아류란 혹평을 받아 2015년 11월 1일 막을 내렸다.","{'word': '《슈퍼맨이 돌아왔다》', 'start_idx': 113, 'end_idx': 123, 'type': 'PRO'}","{'word': '2015년 11월 1일', 'start_idx': 135, 'end_idx': 146, 'type': 'DAT'}",no_relation
802,1717,temp2.csv_61,['user:koohack'],"2009년 10월부터 박재정과 이지애 前 아나운서가 하차하고 김신영이 투입되면서 동시에 시즌3가 시작되었다. 그러나 경쟁 프로그램 강심장에 밀려 결국 폐지가 확정되어, 2010년 1월 26일 265회에 하이라이트 방송분을 끝으로 종영되었고, 후속 프로그램으로 배우 김승우가 진행하는 토크쇼 승승장구가 방송되었다.","{'word': '김신영', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '박재정', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",no_relation
803,1739,person1.csv_30,['user:koohack'],장나라(1981년 3월 18일 ~ )는 대한민국의 가수이자 배우이다.,"{'word': '장나라', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '가수', 'start_idx': 28, 'end_idx': 29, 'type': 'POH'}",per:title
804,1740,person1.csv_30,['user:koohack'],장나라(1981년 3월 18일 ~ )는 대한민국의 가수이자 배우이다.,"{'word': '장나라', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '배우', 'start_idx': 33, 'end_idx': 34, 'type': 'POH'}",per:title
805,1456,person1.csv_3,['user:koohack'],"고등학교 2학년 때 배우가 되어야겠다는 생각에 재수하던 형을 따라 상경해 서울에 전학했고 형과 같은 세종대학교에 입학을 하게 된다. 고등학교 재학 시절 연기학원에서 알게 된 경리담당 누나가 영화 《올드보이》의 의상 팀에서 일하면서, 유지태 아역 오디션을 권유해 그 계기로 2003년 박찬욱 감독의 영화 《올드보이》를 통해 데뷔하게 되었다. 2007년 공군에서 군 복무를 마치고 2008년 드라마 《종합병원 2》로 배우 활동을 다시 시작하였다. 유연석은 영화 《혜화,동》, 《건축학개론》, 《늑대소년》 등과 드라마 《심야병원》, 《구가의 서》등에서 꾸준히 인상적인 연기를 펼치며 주목받았다. 2013년 《응답하라 1994》에서 순정파 야구선수 칠봉이 역을 맡아 큰 인기를 끌었고, 비로소 대중에게 이름을 알리게 되었다.이후 tvN 드라마 슬기로운 의사생활에 출연해 인기를 얻었다","{'word': '유연석', 'start_idx': 248, 'end_idx': 250, 'type': 'PER'}","{'word': '《늑대소년》', 'start_idx': 273, 'end_idx': 278, 'type': 'PRO'}",per:participate_in
806,1455,person1.csv_3,['user:koohack'],"고등학교 2학년 때 배우가 되어야겠다는 생각에 재수하던 형을 따라 상경해 서울에 전학했고 형과 같은 세종대학교에 입학을 하게 된다. 고등학교 재학 시절 연기학원에서 알게 된 경리담당 누나가 영화 《올드보이》의 의상 팀에서 일하면서, 유지태 아역 오디션을 권유해 그 계기로 2003년 박찬욱 감독의 영화 《올드보이》를 통해 데뷔하게 되었다. 2007년 공군에서 군 복무를 마치고 2008년 드라마 《종합병원 2》로 배우 활동을 다시 시작하였다. 유연석은 영화 《혜화,동》, 《건축학개론》, 《늑대소년》 등과 드라마 《심야병원》, 《구가의 서》등에서 꾸준히 인상적인 연기를 펼치며 주목받았다. 2013년 《응답하라 1994》에서 순정파 야구선수 칠봉이 역을 맡아 큰 인기를 끌었고, 비로소 대중에게 이름을 알리게 되었다.이후 tvN 드라마 슬기로운 의사생활에 출연해 인기를 얻었다","{'word': '유연석', 'start_idx': 248, 'end_idx': 250, 'type': 'PER'}","{'word': '《건축학개론》', 'start_idx': 264, 'end_idx': 270, 'type': 'PRO'}",per:participate_in
807,1454,person1.csv_3,['user:koohack'],"고등학교 2학년 때 배우가 되어야겠다는 생각에 재수하던 형을 따라 상경해 서울에 전학했고 형과 같은 세종대학교에 입학을 하게 된다. 고등학교 재학 시절 연기학원에서 알게 된 경리담당 누나가 영화 《올드보이》의 의상 팀에서 일하면서, 유지태 아역 오디션을 권유해 그 계기로 2003년 박찬욱 감독의 영화 《올드보이》를 통해 데뷔하게 되었다. 2007년 공군에서 군 복무를 마치고 2008년 드라마 《종합병원 2》로 배우 활동을 다시 시작하였다. 유연석은 영화 《혜화,동》, 《건축학개론》, 《늑대소년》 등과 드라마 《심야병원》, 《구가의 서》등에서 꾸준히 인상적인 연기를 펼치며 주목받았다. 2013년 《응답하라 1994》에서 순정파 야구선수 칠봉이 역을 맡아 큰 인기를 끌었고, 비로소 대중에게 이름을 알리게 되었다.이후 tvN 드라마 슬기로운 의사생활에 출연해 인기를 얻었다","{'word': '유연석', 'start_idx': 248, 'end_idx': 250, 'type': 'PER'}","{'word': '《혜화,동》', 'start_idx': 256, 'end_idx': 261, 'type': 'PRO'}",per:participate_in
808,1453,person1.csv_3,['user:koohack'],"고등학교 2학년 때 배우가 되어야겠다는 생각에 재수하던 형을 따라 상경해 서울에 전학했고 형과 같은 세종대학교에 입학을 하게 된다. 고등학교 재학 시절 연기학원에서 알게 된 경리담당 누나가 영화 《올드보이》의 의상 팀에서 일하면서, 유지태 아역 오디션을 권유해 그 계기로 2003년 박찬욱 감독의 영화 《올드보이》를 통해 데뷔하게 되었다. 2007년 공군에서 군 복무를 마치고 2008년 드라마 《종합병원 2》로 배우 활동을 다시 시작하였다. 유연석은 영화 《혜화,동》, 《건축학개론》, 《늑대소년》 등과 드라마 《심야병원》, 《구가의 서》등에서 꾸준히 인상적인 연기를 펼치며 주목받았다. 2013년 《응답하라 1994》에서 순정파 야구선수 칠봉이 역을 맡아 큰 인기를 끌었고, 비로소 대중에게 이름을 알리게 되었다.이후 tvN 드라마 슬기로운 의사생활에 출연해 인기를 얻었다","{'word': '유연석', 'start_idx': 248, 'end_idx': 250, 'type': 'PER'}","{'word': '박찬욱', 'start_idx': 158, 'end_idx': 160, 'type': 'PER'}",per:colleagues
809,1748,person1.csv_53,['user:koohack'],강동원(1981년 1월 18일 ~ )은 대한민국의 배우이다.,"{'word': '강동원', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '배우', 'start_idx': 28, 'end_idx': 29, 'type': 'POH'}",per:title
810,1762,person1.csv_21,['user:koohack'],"하석진은 2005년 드라마 《슬픈 연가》로 연기자로 데뷔 후, 각종 CF와 SG 워너비, 씨야 등 뮤직비디오의 주인공으로 얼굴을 알리기 시작했고, 영화 《방과후 옥상》을 통해 스크린에 데뷔했다. 이후, 영화 《누가 그녀와 잤을까?》, 《못말리는 결혼》과 드라마 《헬로! 애기씨》, 《거상 김만덕》, 《원스 어폰 어 타임 인 생초리》, 《내일이 오면》, 《무자식 상팔자》, 《세 번 결혼하는 여자》, 《전설의 마녀》, 《1%의 어떤 것》, 《혼술남녀》, 《자체발광 오피스》등에 출연했다.","{'word': '하석진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '《슬픈 연가》', 'start_idx': 15, 'end_idx': 21, 'type': 'PRO'}",per:participate_in
811,1763,person1.csv_21,['user:koohack'],"하석진은 2005년 드라마 《슬픈 연가》로 연기자로 데뷔 후, 각종 CF와 SG 워너비, 씨야 등 뮤직비디오의 주인공으로 얼굴을 알리기 시작했고, 영화 《방과후 옥상》을 통해 스크린에 데뷔했다. 이후, 영화 《누가 그녀와 잤을까?》, 《못말리는 결혼》과 드라마 《헬로! 애기씨》, 《거상 김만덕》, 《원스 어폰 어 타임 인 생초리》, 《내일이 오면》, 《무자식 상팔자》, 《세 번 결혼하는 여자》, 《전설의 마녀》, 《1%의 어떤 것》, 《혼술남녀》, 《자체발광 오피스》등에 출연했다.","{'word': '하석진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '《방과후 옥상》', 'start_idx': 85, 'end_idx': 92, 'type': 'PRO'}",per:participate_in
812,1764,person1.csv_21,['user:koohack'],"하석진은 2005년 드라마 《슬픈 연가》로 연기자로 데뷔 후, 각종 CF와 SG 워너비, 씨야 등 뮤직비디오의 주인공으로 얼굴을 알리기 시작했고, 영화 《방과후 옥상》을 통해 스크린에 데뷔했다. 이후, 영화 《누가 그녀와 잤을까?》, 《못말리는 결혼》과 드라마 《헬로! 애기씨》, 《거상 김만덕》, 《원스 어폰 어 타임 인 생초리》, 《내일이 오면》, 《무자식 상팔자》, 《세 번 결혼하는 여자》, 《전설의 마녀》, 《1%의 어떤 것》, 《혼술남녀》, 《자체발광 오피스》등에 출연했다.","{'word': '하석진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '《누가 그녀와 잤을까?》', 'start_idx': 116, 'end_idx': 128, 'type': 'PRO'}",per:participate_in
813,1765,person1.csv_21,['user:koohack'],"하석진은 2005년 드라마 《슬픈 연가》로 연기자로 데뷔 후, 각종 CF와 SG 워너비, 씨야 등 뮤직비디오의 주인공으로 얼굴을 알리기 시작했고, 영화 《방과후 옥상》을 통해 스크린에 데뷔했다. 이후, 영화 《누가 그녀와 잤을까?》, 《못말리는 결혼》과 드라마 《헬로! 애기씨》, 《거상 김만덕》, 《원스 어폰 어 타임 인 생초리》, 《내일이 오면》, 《무자식 상팔자》, 《세 번 결혼하는 여자》, 《전설의 마녀》, 《1%의 어떤 것》, 《혼술남녀》, 《자체발광 오피스》등에 출연했다.","{'word': '하석진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '《못말리는 결혼》', 'start_idx': 131, 'end_idx': 139, 'type': 'PRO'}",per:participate_in
814,1449,temp2.csv_18,['user:koohack'],1991년 4월에 일요일 일요일 밤에의 코너로 신설된 이후 고정 코너로 자리매김 하였다. 이 코너의 특징은 출연한 연예인들에게 방송 내용을 일체 알려주지 않고 무조건 불러내 곤란한 상황에 빠뜨려버리는 내용이다.,"{'word': '일요일 일요일 밤에', 'start_idx': 10, 'end_idx': 19, 'type': 'PRO'}","{'word': '1991년 4월', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",no_relation
815,1785,temp2.csv_113,['user:koohack'],"2003년 11월 8일에 처음 방송되었으며, 초창기에는 이혁재, 이휘재와 여자 아나운서(황수경, 김경란, 고민정, 이정민 등)가 진행을 하며, 몇 명의 패널들이 주어진 문제의 빈칸을 맞추는 형식으로 진행되었다. 일반인들이 잘 모르고 있는 재미있는 사실들을 인터넷을 통해 제보받아 소개하며, 그 사실들을 전문가들의 조언을 얻거나 직접 실험을 통해 확인하는 과정이 흥미로웠기 때문에 시청자들의 꾸준한 관심을 받았다. 방송이 인기를 끌면서, 동아일보에서 문고판 판형의 단행본으로 출판되었으며, 만화로도 나왔다.","{'word': '이휘재', 'start_idx': 36, 'end_idx': 38, 'type': 'PER'}","{'word': '이혁재', 'start_idx': 31, 'end_idx': 33, 'type': 'PER'}",per:colleagues
816,1786,temp2.csv_113,['user:koohack'],"2003년 11월 8일에 처음 방송되었으며, 초창기에는 이혁재, 이휘재와 여자 아나운서(황수경, 김경란, 고민정, 이정민 등)가 진행을 하며, 몇 명의 패널들이 주어진 문제의 빈칸을 맞추는 형식으로 진행되었다. 일반인들이 잘 모르고 있는 재미있는 사실들을 인터넷을 통해 제보받아 소개하며, 그 사실들을 전문가들의 조언을 얻거나 직접 실험을 통해 확인하는 과정이 흥미로웠기 때문에 시청자들의 꾸준한 관심을 받았다. 방송이 인기를 끌면서, 동아일보에서 문고판 판형의 단행본으로 출판되었으며, 만화로도 나왔다.","{'word': '황수경', 'start_idx': 49, 'end_idx': 51, 'type': 'PER'}","{'word': '아나운서', 'start_idx': 44, 'end_idx': 47, 'type': 'POH'}",per:title
817,1787,temp2.csv_113,['user:koohack'],"2003년 11월 8일에 처음 방송되었으며, 초창기에는 이혁재, 이휘재와 여자 아나운서(황수경, 김경란, 고민정, 이정민 등)가 진행을 하며, 몇 명의 패널들이 주어진 문제의 빈칸을 맞추는 형식으로 진행되었다. 일반인들이 잘 모르고 있는 재미있는 사실들을 인터넷을 통해 제보받아 소개하며, 그 사실들을 전문가들의 조언을 얻거나 직접 실험을 통해 확인하는 과정이 흥미로웠기 때문에 시청자들의 꾸준한 관심을 받았다. 방송이 인기를 끌면서, 동아일보에서 문고판 판형의 단행본으로 출판되었으며, 만화로도 나왔다.","{'word': '김경란', 'start_idx': 54, 'end_idx': 56, 'type': 'PER'}","{'word': '아나운서', 'start_idx': 44, 'end_idx': 47, 'type': 'POH'}",per:title
818,1447,person1.csv_39,['user:koohack'],"소속사의 권유로 14세의 나이에 2015년 영화 《가려진 시간》오디션을 봤으며, 이후 300대 1의 경쟁률을 뚫고 강동원의 상대 역 오수린 역에 발탁되면서 연예계에 데뷔를 했다.","{'word': '《가려진 시간》', 'start_idx': 27, 'end_idx': 34, 'type': 'PRO'}","{'word': '2015년', 'start_idx': 18, 'end_idx': 22, 'type': 'DAT'}",no_relation
819,1446,person1.csv_39,['user:koohack'],"소속사의 권유로 14세의 나이에 2015년 영화 《가려진 시간》오디션을 봤으며, 이후 300대 1의 경쟁률을 뚫고 강동원의 상대 역 오수린 역에 발탁되면서 연예계에 데뷔를 했다.","{'word': '오수린', 'start_idx': 74, 'end_idx': 76, 'type': 'PER'}","{'word': '강동원', 'start_idx': 64, 'end_idx': 66, 'type': 'PER'}",no_relation
820,1788,temp2.csv_113,['user:koohack'],"2003년 11월 8일에 처음 방송되었으며, 초창기에는 이혁재, 이휘재와 여자 아나운서(황수경, 김경란, 고민정, 이정민 등)가 진행을 하며, 몇 명의 패널들이 주어진 문제의 빈칸을 맞추는 형식으로 진행되었다. 일반인들이 잘 모르고 있는 재미있는 사실들을 인터넷을 통해 제보받아 소개하며, 그 사실들을 전문가들의 조언을 얻거나 직접 실험을 통해 확인하는 과정이 흥미로웠기 때문에 시청자들의 꾸준한 관심을 받았다. 방송이 인기를 끌면서, 동아일보에서 문고판 판형의 단행본으로 출판되었으며, 만화로도 나왔다.","{'word': '고민정', 'start_idx': 59, 'end_idx': 61, 'type': 'PER'}","{'word': '아나운서', 'start_idx': 44, 'end_idx': 47, 'type': 'POH'}",per:title
821,1443,temp2.csv_11,['user:koohack'],"2010년 12월 3일에 김성민이 마약(필로폰) 투약 혐의로 구속되자, 다음 날 남자의 자격 제작진은 그를 하차시키기로 결정하였다.","{'word': '남자의 자격', 'start_idx': 45, 'end_idx': 50, 'type': 'PRO'}","{'word': '2010년 12월 3일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",no_relation
822,1815,temp2.csv_164,['user:koohack'],"《패밀리가 떴다》의 고정 출연진은 유재석을 포함하여 총 7명이다. 한참 고공행진을 계속하던 《패밀리가 떴다》는 2008년 11월 12일 김종국을 새로운 고정으로 출연시킨다. 그리고 연이어 2009년 1월 5일, 패밀리가 떴다의 대본이 공개되어 비판을 받았다.이후 2009년 6월 28일 이별 여행 방송을 마지막으로 고정 출연진이었던 이천희, 박예진이 하차한다.이어 박시연, 박해진의 투입되었고 이로써 2009년 7월 이후 고정 출연진은 유재석, 이효리, 윤종신, 김수로, 대성, 김종국, 박시연, 박해진으로 총 8명이었으나 박시연의 하차로 시즌2가 나오기 이전에 7명이다. 많은 사람들에게 인기가 있던 프로였다.","{'word': '이효리', 'start_idx': 249, 'end_idx': 251, 'type': 'PER'}","{'word': '유재석', 'start_idx': 244, 'end_idx': 246, 'type': 'PER'}",per:colleagues
823,1816,temp2.csv_164,['user:koohack'],"《패밀리가 떴다》의 고정 출연진은 유재석을 포함하여 총 7명이다. 한참 고공행진을 계속하던 《패밀리가 떴다》는 2008년 11월 12일 김종국을 새로운 고정으로 출연시킨다. 그리고 연이어 2009년 1월 5일, 패밀리가 떴다의 대본이 공개되어 비판을 받았다.이후 2009년 6월 28일 이별 여행 방송을 마지막으로 고정 출연진이었던 이천희, 박예진이 하차한다.이어 박시연, 박해진의 투입되었고 이로써 2009년 7월 이후 고정 출연진은 유재석, 이효리, 윤종신, 김수로, 대성, 김종국, 박시연, 박해진으로 총 8명이었으나 박시연의 하차로 시즌2가 나오기 이전에 7명이다. 많은 사람들에게 인기가 있던 프로였다.","{'word': '김수로', 'start_idx': 259, 'end_idx': 261, 'type': 'PER'}","{'word': '유재석', 'start_idx': 244, 'end_idx': 246, 'type': 'PER'}",per:colleagues
824,1817,temp2.csv_164,['user:koohack'],"《패밀리가 떴다》의 고정 출연진은 유재석을 포함하여 총 7명이다. 한참 고공행진을 계속하던 《패밀리가 떴다》는 2008년 11월 12일 김종국을 새로운 고정으로 출연시킨다. 그리고 연이어 2009년 1월 5일, 패밀리가 떴다의 대본이 공개되어 비판을 받았다.이후 2009년 6월 28일 이별 여행 방송을 마지막으로 고정 출연진이었던 이천희, 박예진이 하차한다.이어 박시연, 박해진의 투입되었고 이로써 2009년 7월 이후 고정 출연진은 유재석, 이효리, 윤종신, 김수로, 대성, 김종국, 박시연, 박해진으로 총 8명이었으나 박시연의 하차로 시즌2가 나오기 이전에 7명이다. 많은 사람들에게 인기가 있던 프로였다.","{'word': '김종국', 'start_idx': 268, 'end_idx': 270, 'type': 'PER'}","{'word': '유재석', 'start_idx': 244, 'end_idx': 246, 'type': 'PER'}",per:colleagues
825,1818,temp2.csv_164,['user:koohack'],"《패밀리가 떴다》의 고정 출연진은 유재석을 포함하여 총 7명이다. 한참 고공행진을 계속하던 《패밀리가 떴다》는 2008년 11월 12일 김종국을 새로운 고정으로 출연시킨다. 그리고 연이어 2009년 1월 5일, 패밀리가 떴다의 대본이 공개되어 비판을 받았다.이후 2009년 6월 28일 이별 여행 방송을 마지막으로 고정 출연진이었던 이천희, 박예진이 하차한다.이어 박시연, 박해진의 투입되었고 이로써 2009년 7월 이후 고정 출연진은 유재석, 이효리, 윤종신, 김수로, 대성, 김종국, 박시연, 박해진으로 총 8명이었으나 박시연의 하차로 시즌2가 나오기 이전에 7명이다. 많은 사람들에게 인기가 있던 프로였다.","{'word': '박시연', 'start_idx': 273, 'end_idx': 275, 'type': 'PER'}","{'word': '유재석', 'start_idx': 244, 'end_idx': 246, 'type': 'PER'}",per:colleagues
826,1840,temp2.csv_118,['user:koohack'],"소개된 지식 중에 상어가 건전지를 피한다는 내용은 일본 프로그램인 《트리비아의 샘》을 통해 소개된 것과 같다는 의혹이 일면서, 《트리비아의 샘》을 표절한 것이 아니냐는 비난도 있었다.","{'word': '《트리비아의 샘》', 'start_idx': 37, 'end_idx': 45, 'type': 'PRO'}","{'word': '일본 프로그램', 'start_idx': 28, 'end_idx': 34, 'type': 'POH'}",no_relation
827,1652,temp2.csv_131,['user:koohack'],"강식당은 신서유기 멤버 6명이 제주도 한림읍 모처에 강식당을 열고 추첨을 통해 선발된 10팀 내외의 손님에게 '강호동까스'를 선보였다. 짧게 5회 방송으로 이루어졌으며, 마지막회는 평균 시청률 8.3%, 최고 9.1%를 달성했다.","{'word': '신서유기', 'start_idx': 5, 'end_idx': 8, 'type': 'PRO'}","{'word': '강식당', 'start_idx': 0, 'end_idx': 2, 'type': 'PRO'}",no_relation
828,1225,temp2.csv_63,['user:koohack'],《세상을 바꾸는 퀴즈》는 MBC TV에서 방영되는 텔레비전 프로그램이며 2008년 5월 25일부터 2015년 11월 6일까지 방영되었다.,"{'word': '《세상을 바꾸는 퀴즈》', 'start_idx': 0, 'end_idx': 11, 'type': 'PRO'}","{'word': '2008년 5월 25일', 'start_idx': 40, 'end_idx': 51, 'type': 'DAT'}",pro:start_at
829,1222,temp2.csv_25,['user:koohack'],"그러다가 가수 현철 편을 진행하는 과정에서 교사와 학생들을 단순 웃음과 재미의 도구로 이용하여 교육의 품격을 떨어뜨리고 애국가와 태극기까지 웃음거리로 전락되어서 수많은 시청자들부터 비판을 받았으며, 결국 1992년 11월 8일 권인하의 NG 소동을 끝으로 종영했다.","{'word': '현철', 'start_idx': 8, 'end_idx': 9, 'type': 'PER'}","{'word': '교사', 'start_idx': 24, 'end_idx': 25, 'type': 'POH'}",no_relation
830,547,person1.csv_48,['user:koohack'],"2019년 2월 12일 SBS 《인기가요》의 MC로 발탁됐으며, 2월 17일부터 10월 6일까지 세븐틴의 멤버 민규와 함께 진행을 맡았다.","{'word': 'SBS', 'start_idx': 13, 'end_idx': 15, 'type': 'ORG'}","{'word': '《인기가요》', 'start_idx': 17, 'end_idx': 22, 'type': 'PRO'}",org:program
831,552,person1.csv_14,['user:koohack'],"조영남은 가수가 아닌 화가로도 활동하면서 화투그림을 그려 자신만의 화투화가의 영역을 개척했다고 알려졌으나, 200편 이상을 대작시킨 혐의를 받고 있다. 약 10권의 책을 저술하기도 했다. 2005년에 저술한 《맞아 죽을 각오로 쓴 친일 선언》에서 각종 친일 발언으로 인하여 논란을 일으켰다.","{'word': '조영남', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '친일 발언', 'start_idx': 141, 'end_idx': 145, 'type': 'POH'}",per:event
832,553,person1.csv_14,['user:koohack'],"조영남은 가수가 아닌 화가로도 활동하면서 화투그림을 그려 자신만의 화투화가의 영역을 개척했다고 알려졌으나, 200편 이상을 대작시킨 혐의를 받고 있다. 약 10권의 책을 저술하기도 했다. 2005년에 저술한 《맞아 죽을 각오로 쓴 친일 선언》에서 각종 친일 발언으로 인하여 논란을 일으켰다.","{'word': '조영남', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대작', 'start_idx': 69, 'end_idx': 70, 'type': 'POH'}",per:event
833,554,person1.csv_14,['user:koohack'],"조영남은 가수가 아닌 화가로도 활동하면서 화투그림을 그려 자신만의 화투화가의 영역을 개척했다고 알려졌으나, 200편 이상을 대작시킨 혐의를 받고 있다. 약 10권의 책을 저술하기도 했다. 2005년에 저술한 《맞아 죽을 각오로 쓴 친일 선언》에서 각종 친일 발언으로 인하여 논란을 일으켰다.","{'word': '조영남', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '화가', 'start_idx': 12, 'end_idx': 13, 'type': 'POH'}",per:title
834,555,temp2.csv_128,['user:koohack'],유튜브 채널 십오야 라이브 방송에서 나영석 PD가 직접 계획중이라 언급하였다.,"{'word': '나영석', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '채널 십오야', 'start_idx': 4, 'end_idx': 9, 'type': 'PRO'}",per:participate_in
835,556,temp2.csv_128,['user:koohack'],유튜브 채널 십오야 라이브 방송에서 나영석 PD가 직접 계획중이라 언급하였다.,"{'word': '나영석', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': 'PD', 'start_idx': 24, 'end_idx': 25, 'type': 'POH'}",per:title
836,557,temp2.csv_128,['user:koohack'],유튜브 채널 십오야 라이브 방송에서 나영석 PD가 직접 계획중이라 언급하였다.,"{'word': '채널 십오야', 'start_idx': 4, 'end_idx': 9, 'type': 'PRO'}","{'word': '라이브 방송', 'start_idx': 11, 'end_idx': 16, 'type': 'POH'}",no_relation
837,558,person1.csv_33,['user:koohack'],"판유걸(判有杰, 1982년 11월 20일 ~ )은 대한민국의 연기자이자 뮤지컬 배우이다.","{'word': '판유걸', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '연기자', 'start_idx': 34, 'end_idx': 36, 'type': 'POH'}",per:title
838,559,person1.csv_33,['user:koohack'],"판유걸(判有杰, 1982년 11월 20일 ~ )은 대한민국의 연기자이자 뮤지컬 배우이다.","{'word': '판유걸', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '뮤지컬 배우', 'start_idx': 40, 'end_idx': 45, 'type': 'POH'}",per:title
839,561,person1.csv_4,['user:koohack'],"대표 작품 중 영화로는 2018년 《미쓰백》, 2019년 《우리집》 등이 있고 드라마로는 2019년 KBS 2TV 《퍼퓸》, 2021년 넷플릭스 《킹덤: 아신전》 (웹 드라마) 등이 있다.","{'word': '《미쓰백》', 'start_idx': 19, 'end_idx': 23, 'type': 'PRO'}","{'word': '2018년', 'start_idx': 13, 'end_idx': 17, 'type': 'DAT'}",pro:start_at
840,562,person1.csv_4,['user:koohack'],"대표 작품 중 영화로는 2018년 《미쓰백》, 2019년 《우리집》 등이 있고 드라마로는 2019년 KBS 2TV 《퍼퓸》, 2021년 넷플릭스 《킹덤: 아신전》 (웹 드라마) 등이 있다.","{'word': '《우리집》', 'start_idx': 32, 'end_idx': 36, 'type': 'PRO'}","{'word': '2019년', 'start_idx': 26, 'end_idx': 30, 'type': 'DAT'}",pro:start_at
841,563,person1.csv_4,['user:koohack'],"대표 작품 중 영화로는 2018년 《미쓰백》, 2019년 《우리집》 등이 있고 드라마로는 2019년 KBS 2TV 《퍼퓸》, 2021년 넷플릭스 《킹덤: 아신전》 (웹 드라마) 등이 있다.","{'word': '《퍼퓸》', 'start_idx': 64, 'end_idx': 67, 'type': 'PRO'}","{'word': '2019년', 'start_idx': 50, 'end_idx': 54, 'type': 'DAT'}",pro:start_at
842,564,person1.csv_4,['user:koohack'],"대표 작품 중 영화로는 2018년 《미쓰백》, 2019년 《우리집》 등이 있고 드라마로는 2019년 KBS 2TV 《퍼퓸》, 2021년 넷플릭스 《킹덤: 아신전》 (웹 드라마) 등이 있다.","{'word': '《킹덤: 아신전》', 'start_idx': 81, 'end_idx': 89, 'type': 'PRO'}","{'word': '2021년', 'start_idx': 70, 'end_idx': 74, 'type': 'DAT'}",pro:start_at
843,575,temp2.csv_82,['user:koohack'],"하차 출연자인 추성훈, 추사랑과 이휘재, 이서언, 이서준 등이 출연한다. 한라산팀과 백두산팀으로 나누어 진행했다.","{'word': '추사랑', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '추성훈', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",per:colleagues
844,576,temp2.csv_82,['user:koohack'],"하차 출연자인 추성훈, 추사랑과 이휘재, 이서언, 이서준 등이 출연한다. 한라산팀과 백두산팀으로 나누어 진행했다.","{'word': '이서언', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}","{'word': '추성훈', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",per:colleagues
